DateId,PK_Date,Date_Name,Year,Year_Name,Half_Year,Half_Year_Name,Quarter,Quarter_Name,Month,Month_Name,Day_Of_Year,Day_Of_Year_Name,Day_Of_Half_Year,Day_Of_Half_Year_Name,Day_Of_Quarter,Day_Of_Quarter_Name,Day_Of_Month,Day_Of_Month_Name,Month_Of_Year,Month_Of_Year_Name,Month_Of_Half_Year,Month_Of_Half_Year_Name,Month_Of_Quarter,Month_Of_Quarter_Name,Quarter_Of_Year,Quarter_Of_Year_Name,Quarter_Of_Half_Year,Quarter_Of_Half_Year_Name,Half_Year_Of_Year,Half_Year_Of_Year_Name
893,06-11-2008 00:00,Wednesday -  June 11 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,163,Day 163,163,Day 163,72,Day 72,11,Day 11,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
894,06-12-2008 00:00,Thursday -  June 12 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,164,Day 164,164,Day 164,73,Day 73,12,Day 12,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
895,6/13/2008 0:00,Friday -  June 13 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,165,Day 165,165,Day 165,74,Day 74,13,Day 13,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
896,6/14/2008 0:00,Saturday -  June 14 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,166,Day 166,166,Day 166,75,Day 75,14,Day 14,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
897,6/15/2008 0:00,Sunday -  June 15 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,167,Day 167,167,Day 167,76,Day 76,15,Day 15,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
898,6/16/2008 0:00,Monday -  June 16 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,168,Day 168,168,Day 168,77,Day 77,16,Day 16,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
899,6/17/2008 0:00,Tuesday -  June 17 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,169,Day 169,169,Day 169,78,Day 78,17,Day 17,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
900,6/18/2008 0:00,Wednesday -  June 18 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,170,Day 170,170,Day 170,79,Day 79,18,Day 18,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
901,6/19/2008 0:00,Thursday -  June 19 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,171,Day 171,171,Day 171,80,Day 80,19,Day 19,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
902,6/20/2008 0:00,Friday -  June 20 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,172,Day 172,172,Day 172,81,Day 81,20,Day 20,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
903,6/21/2008 0:00,Saturday -  June 21 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,173,Day 173,173,Day 173,82,Day 82,21,Day 21,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
904,6/22/2008 0:00,Sunday -  June 22 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,174,Day 174,174,Day 174,83,Day 83,22,Day 22,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
905,6/23/2008 0:00,Monday -  June 23 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,175,Day 175,175,Day 175,84,Day 84,23,Day 23,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
906,6/24/2008 0:00,Tuesday -  June 24 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,176,Day 176,176,Day 176,85,Day 85,24,Day 24,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
907,6/25/2008 0:00,Wednesday -  June 25 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,177,Day 177,177,Day 177,86,Day 86,25,Day 25,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
908,6/26/2008 0:00,Thursday -  June 26 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,178,Day 178,178,Day 178,87,Day 87,26,Day 26,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
909,6/27/2008 0:00,Friday -  June 27 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,179,Day 179,179,Day 179,88,Day 88,27,Day 27,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
910,6/28/2008 0:00,Saturday -  June 28 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,180,Day 180,180,Day 180,89,Day 89,28,Day 28,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
911,6/29/2008 0:00,Sunday -  June 29 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,181,Day 181,181,Day 181,90,Day 90,29,Day 29,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
912,6/30/2008 0:00,Monday -  June 30 2008,01-01-2008 00:00,Calendar 2008,01-01-2008 00:00,Semester 1 -  2008,04-01-2008 00:00,Quarter 2 -  2008,06-01-2008 00:00,Jun-08,182,Day 182,182,Day 182,91,Day 91,30,Day 30,6,Month 6,6,Month 6,3,Month 3,2,Quarter 2,2,Quarter 2,1,Semester 1
913,07-01-2008 00:00,Tuesday -  July 01 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,183,Day 183,1,Day 1,1,Day 1,1,Day 1,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
914,07-02-2008 00:00,Wednesday -  July 02 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,184,Day 184,2,Day 2,2,Day 2,2,Day 2,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
915,07-03-2008 00:00,Thursday -  July 03 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,185,Day 185,3,Day 3,3,Day 3,3,Day 3,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
916,07-04-2008 00:00,Friday -  July 04 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,186,Day 186,4,Day 4,4,Day 4,4,Day 4,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
917,07-05-2008 00:00,Saturday -  July 05 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,187,Day 187,5,Day 5,5,Day 5,5,Day 5,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
918,07-06-2008 00:00,Sunday -  July 06 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,188,Day 188,6,Day 6,6,Day 6,6,Day 6,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
919,07-07-2008 00:00,Monday -  July 07 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,189,Day 189,7,Day 7,7,Day 7,7,Day 7,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
920,07-08-2008 00:00,Tuesday -  July 08 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,190,Day 190,8,Day 8,8,Day 8,8,Day 8,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
921,07-09-2008 00:00,Wednesday -  July 09 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,191,Day 191,9,Day 9,9,Day 9,9,Day 9,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
922,07-10-2008 00:00,Thursday -  July 10 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,192,Day 192,10,Day 10,10,Day 10,10,Day 10,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
923,07-11-2008 00:00,Friday -  July 11 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,193,Day 193,11,Day 11,11,Day 11,11,Day 11,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
924,07-12-2008 00:00,Saturday -  July 12 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,194,Day 194,12,Day 12,12,Day 12,12,Day 12,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
925,7/13/2008 0:00,Sunday -  July 13 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,195,Day 195,13,Day 13,13,Day 13,13,Day 13,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
926,7/14/2008 0:00,Monday -  July 14 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,196,Day 196,14,Day 14,14,Day 14,14,Day 14,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
927,7/15/2008 0:00,Tuesday -  July 15 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,197,Day 197,15,Day 15,15,Day 15,15,Day 15,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
928,7/16/2008 0:00,Wednesday -  July 16 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,198,Day 198,16,Day 16,16,Day 16,16,Day 16,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
929,7/17/2008 0:00,Thursday -  July 17 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,199,Day 199,17,Day 17,17,Day 17,17,Day 17,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
930,7/18/2008 0:00,Friday -  July 18 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,200,Day 200,18,Day 18,18,Day 18,18,Day 18,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
931,7/19/2008 0:00,Saturday -  July 19 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,201,Day 201,19,Day 19,19,Day 19,19,Day 19,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
932,7/20/2008 0:00,Sunday -  July 20 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,202,Day 202,20,Day 20,20,Day 20,20,Day 20,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
933,7/21/2008 0:00,Monday -  July 21 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,203,Day 203,21,Day 21,21,Day 21,21,Day 21,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
934,7/22/2008 0:00,Tuesday -  July 22 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,204,Day 204,22,Day 22,22,Day 22,22,Day 22,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
935,7/23/2008 0:00,Wednesday -  July 23 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,205,Day 205,23,Day 23,23,Day 23,23,Day 23,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
936,7/24/2008 0:00,Thursday -  July 24 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,206,Day 206,24,Day 24,24,Day 24,24,Day 24,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
937,7/25/2008 0:00,Friday -  July 25 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,207,Day 207,25,Day 25,25,Day 25,25,Day 25,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
938,7/26/2008 0:00,Saturday -  July 26 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,208,Day 208,26,Day 26,26,Day 26,26,Day 26,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
939,7/27/2008 0:00,Sunday -  July 27 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,209,Day 209,27,Day 27,27,Day 27,27,Day 27,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
940,7/28/2008 0:00,Monday -  July 28 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,210,Day 210,28,Day 28,28,Day 28,28,Day 28,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
941,7/29/2008 0:00,Tuesday -  July 29 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,211,Day 211,29,Day 29,29,Day 29,29,Day 29,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
942,7/30/2008 0:00,Wednesday -  July 30 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,212,Day 212,30,Day 30,30,Day 30,30,Day 30,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
943,7/31/2008 0:00,Thursday -  July 31 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,07-01-2008 00:00,Jul-08,213,Day 213,31,Day 31,31,Day 31,31,Day 31,7,Month 7,1,Month 1,1,Month 1,3,Quarter 3,1,Quarter 1,2,Semester 2
944,08-01-2008 00:00,Friday -  August 01 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,214,Day 214,32,Day 32,32,Day 32,1,Day 1,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
945,08-02-2008 00:00,Saturday -  August 02 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,215,Day 215,33,Day 33,33,Day 33,2,Day 2,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
946,08-03-2008 00:00,Sunday -  August 03 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,216,Day 216,34,Day 34,34,Day 34,3,Day 3,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
947,08-04-2008 00:00,Monday -  August 04 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,217,Day 217,35,Day 35,35,Day 35,4,Day 4,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
948,08-05-2008 00:00,Tuesday -  August 05 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,218,Day 218,36,Day 36,36,Day 36,5,Day 5,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
949,08-06-2008 00:00,Wednesday -  August 06 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,219,Day 219,37,Day 37,37,Day 37,6,Day 6,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
950,08-07-2008 00:00,Thursday -  August 07 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,220,Day 220,38,Day 38,38,Day 38,7,Day 7,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
951,08-08-2008 00:00,Friday -  August 08 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,221,Day 221,39,Day 39,39,Day 39,8,Day 8,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
952,08-09-2008 00:00,Saturday -  August 09 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,222,Day 222,40,Day 40,40,Day 40,9,Day 9,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
953,08-10-2008 00:00,Sunday -  August 10 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,223,Day 223,41,Day 41,41,Day 41,10,Day 10,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
954,08-11-2008 00:00,Monday -  August 11 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,224,Day 224,42,Day 42,42,Day 42,11,Day 11,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
955,08-12-2008 00:00,Tuesday -  August 12 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,225,Day 225,43,Day 43,43,Day 43,12,Day 12,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
956,8/13/2008 0:00,Wednesday -  August 13 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,226,Day 226,44,Day 44,44,Day 44,13,Day 13,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
957,8/14/2008 0:00,Thursday -  August 14 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,227,Day 227,45,Day 45,45,Day 45,14,Day 14,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
958,8/15/2008 0:00,Friday -  August 15 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,228,Day 228,46,Day 46,46,Day 46,15,Day 15,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
959,8/16/2008 0:00,Saturday -  August 16 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,229,Day 229,47,Day 47,47,Day 47,16,Day 16,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
960,8/17/2008 0:00,Sunday -  August 17 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,230,Day 230,48,Day 48,48,Day 48,17,Day 17,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
961,8/18/2008 0:00,Monday -  August 18 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,231,Day 231,49,Day 49,49,Day 49,18,Day 18,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
962,8/19/2008 0:00,Tuesday -  August 19 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,232,Day 232,50,Day 50,50,Day 50,19,Day 19,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
963,8/20/2008 0:00,Wednesday -  August 20 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,233,Day 233,51,Day 51,51,Day 51,20,Day 20,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
964,8/21/2008 0:00,Thursday -  August 21 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,234,Day 234,52,Day 52,52,Day 52,21,Day 21,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
965,8/22/2008 0:00,Friday -  August 22 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,235,Day 235,53,Day 53,53,Day 53,22,Day 22,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
966,8/23/2008 0:00,Saturday -  August 23 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,236,Day 236,54,Day 54,54,Day 54,23,Day 23,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
967,8/24/2008 0:00,Sunday -  August 24 2008,01-01-2008 00:00,Calendar 2008,07-01-2008 00:00,Semester 2 -  2008,07-01-2008 00:00,Quarter 3 -  2008,08-01-2008 00:00,Aug-08,237,Day 237,55,Day 55,55,Day 55,24,Day 24,8,Month 8,2,Month 2,2,Month 2,3,Quarter 3,1,Quarter 1,2,Semester 2
